"rt","responses","trial_type","time_elapsed","sequence","stimulus","cities","city_images","button_pressed","response","key_press","stimulus_left","stimulus_right","accuracy","cumulative_accuracy","stimulus_down_left","stimulus_down_mid","stimulus_down_right","stimulus_correct","stimulus_short","stimulus_far","weighted_accuracy","missedtrial","condition","specific_pairs","imgL_ID","imgR_ID","linedress","linedressed","detour_trial","linedressed_detor","testedstates","currentstate","otherstate","problems","smooth","distraction","strategies","easier","similar","comments"
"487.6000000089407","","rt_plussign_withcolor","709537","","green","","","","","50","US_Cities_List/jukebox.png","US_Cities_List/hat.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_thecrossant_black","711082","","black_plus_sign","","","","","null","","","1","0.9642857142857143","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","711186","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","714201","","black_plus_sign","","","","","null","US_Cities_List/paint.png","US_Cities_List/wheelchair.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","715208","","blue","","","","","null","US_Cities_List/paint.png","US_Cities_List/wheelchair.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","715711","","blue","","","","","null","US_Cities_List/paint.png","US_Cities_List/wheelchair.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"672.9000000059605","","rt_thecrossant_black","716711","","black_plus_sign","","","","","49","","","1","0.9649122807017544","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","716815","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","719833","","black_plus_sign","","","","","null","US_Cities_List/hat.png","US_Cities_List/jukebox.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","720455","","blue","","","","","null","US_Cities_List/hat.png","US_Cities_List/jukebox.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"404.09999999403954","","rt_plussign_withcolor","720958","","blue","","","","","49","US_Cities_List/hat.png","US_Cities_List/jukebox.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_thecrossant_black","722345","","black_plus_sign","","","","","null","","","1","0.9655172413793104","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","722450","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","725465","","black_plus_sign","","","","","null","US_Cities_List/teeth.png","US_Cities_List/barrel.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","726048","","blue","","","","","null","US_Cities_List/teeth.png","US_Cities_List/barrel.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"385","","rt_plussign_withcolor","726551","","blue","","","","","49","US_Cities_List/teeth.png","US_Cities_List/barrel.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_thecrossant_black","727976","","black_plus_sign","","","","","null","","","1","0.9661016949152542","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","728080","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","731091","","black_plus_sign","","","","","null","US_Cities_List/gong.png","US_Cities_List/soldier.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","731540","","green","","","","","null","US_Cities_List/gong.png","US_Cities_List/soldier.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","732043","","green","","","","","null","US_Cities_List/gong.png","US_Cities_List/soldier.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"925.2000000029802","","rt_thecrossant_black","733602","","black_plus_sign","","","","","50","","","1","0.9666666666666667","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","733706","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","736723","","black_plus_sign","","","","","null","US_Cities_List/barrel.png","US_Cities_List/teeth.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","737610","","blue","","","","","null","US_Cities_List/barrel.png","US_Cities_List/teeth.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"374.40000000596046","","rt_plussign_withcolor","738114","","blue","","","","","49","US_Cities_List/barrel.png","US_Cities_List/teeth.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_thecrossant_black","739235","","black_plus_sign","","","","","null","","","1","0.9672131147540983","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","739339","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","742355","","black_plus_sign","","","","","null","US_Cities_List/jukebox.png","US_Cities_List/hat.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","742925","","green","","","","","null","US_Cities_List/jukebox.png","US_Cities_List/hat.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","743428","","green","","","","","null","US_Cities_List/jukebox.png","US_Cities_List/hat.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1108.0999999940395","","rt_thecrossant_black","744866","","black_plus_sign","","","","","50","","","1","0.967741935483871","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","744970","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","747985","","black_plus_sign","","","","","null","US_Cities_List/gong.png","US_Cities_List/soldier.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","749071","","green","","","","","null","US_Cities_List/gong.png","US_Cities_List/soldier.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","749575","","green","","","","","null","US_Cities_List/gong.png","US_Cities_List/soldier.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"668.2999999970198","","rt_thecrossant_black","750497","","black_plus_sign","","","","","50","","","1","0.9682539682539683","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","750601","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","753623","","black_plus_sign","","","","","null","US_Cities_List/barrel.png","US_Cities_List/teeth.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","754259","","green","","","","","null","US_Cities_List/barrel.png","US_Cities_List/teeth.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","754762","","green","","","","","null","US_Cities_List/barrel.png","US_Cities_List/teeth.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1421.4000000059605","","rt_thecrossant_black","756133","","black_plus_sign","","","","","50","","","1","0.96875","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","756237","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","759251","","black_plus_sign","","","","","null","US_Cities_List/paint.png","US_Cities_List/gong.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","760313","","blue","","","","","null","US_Cities_List/paint.png","US_Cities_List/gong.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","760816","","blue","","","","","null","US_Cities_List/paint.png","US_Cities_List/gong.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"750.0999999940395","","rt_thecrossant_black","761763","","black_plus_sign","","","","","49","","","1","0.9692307692307692","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","761868","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","764879","","black_plus_sign","","","","","null","US_Cities_List/dustpan.png","US_Cities_List/camera.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","765528","","blue","","","","","null","US_Cities_List/dustpan.png","US_Cities_List/camera.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","766031","","blue","","","","","null","US_Cities_List/dustpan.png","US_Cities_List/camera.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1632.300000011921","","rt_thecrossant_black","767390","","black_plus_sign","","","","","49","","","1","0.9696969696969697","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","767493","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","770508","","black_plus_sign","","","","","null","US_Cities_List/paint.png","US_Cities_List/gong.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","771306","","blue","","","","","null","US_Cities_List/paint.png","US_Cities_List/gong.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","rt_plussign_withcolor","771810","","blue","","","","","null","US_Cities_List/paint.png","US_Cities_List/gong.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1072.199999988079","","rt_thecrossant_black","773023","","black_plus_sign","","","","","49","","","1","0.9701492537313433","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","color_black","773127","","black_plus_sign","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","learn_phase(without_color)","776142","","black_plus_sign","","","","","null","US_Cities_List/snail.png","US_Cities_List/wheelchair.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","","black_cross(without_color)","776652","","blue","","","","","null","US_Cities_List/snail.png","US_Cities_List/wheelchair.png","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
